name	kind	qualified_name	file	anchor
country_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.country_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	country_code
currency_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.currency_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	currency_code
eet_sfdr_pai_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.eet_sfdr_pai_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	eet_sfdr_pai_source
eet_spi_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.eet_spi_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	eet_spi_source
efc_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.efc_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	efc_id
esg_risk_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.esg_risk_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	esg_risk_source
fund_type_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.fund_type_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	fund_type_id
has_pension_plan	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.has_pension_plan	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	has_pension_plan
has_savings_plan	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.has_savings_plan	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	has_savings_plan
id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	id
ids_feed_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.ids_feed_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	ids_feed_code
ids_feed_number	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.ids_feed_number	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	ids_feed_number
ids_ticker	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.ids_ticker	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	ids_ticker
instrument_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.instrument_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	instrument_id
is_distribution	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.is_distribution	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	is_distribution
is_etf	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.is_etf	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	is_etf
is_german_riester_fund	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.is_german_riester_fund	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	is_german_riester_fund
isin	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.isin	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	isin
issuer_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.issuer_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	issuer_id
lei	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.lei	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	lei
limit	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.limit	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	limit
listing_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.listing_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	listing_id
nsin	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.nsin	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	nsin
offset	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.offset	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	offset
onData	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.onData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	ondata
onError	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.onError	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	onerror
onFinally	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.onFinally	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	onfinally
operating_mic_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.operating_mic_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	operating_mic_code
preferred_trading_venue_strategy_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.preferred_trading_venue_strategy_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	preferred_trading_venue_strategy_code
rating_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.rating_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	rating_source
search_string	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.search_string	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	search_string
sector_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.sector_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	sector_id
segment_mic_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.segment_mic_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	segment_mic_code
sfdr	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.sfdr	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	sfdr
sort	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.sort	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	sort
sri	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.sri	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	sri
sub_sector_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.sub_sector_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	sub_sector_id
trading_venue_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.trading_venue_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	trading_venue_code
vwd_key	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.vwd_key	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendFrequenciesOptions.md	vwd_key
CdapiGetFundDividendsOptions	interface	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.md	
onData	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.onData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.md	ondata
onError	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.onError	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.md	onerror
onFinally	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.onFinally	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundDividendsOptions.md	onfinally
CdapiGetFundInstrumentsOptions	interface	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	
asset_class_category_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.asset_class_category_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	asset_class_category_code
asset_class_group_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.asset_class_group_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	asset_class_group_code
benchmark_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.benchmark_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	benchmark_id
cfi_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.cfi_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	cfi_code
chunk_size	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.chunk_size	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	chunk_size
compartment_region_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.compartment_region_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	compartment_region_id
compartment_sector_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.compartment_sector_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	compartment_sector_id
country_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.country_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	country_code
currency_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.currency_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	currency_code
eet_sfdr_pai_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.eet_sfdr_pai_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	eet_sfdr_pai_source
eet_spi_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.eet_spi_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	eet_spi_source
efc_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.efc_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	efc_id
esg_risk_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.esg_risk_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	esg_risk_source
fund_type_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.fund_type_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	fund_type_id
has_pension_plan	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.has_pension_plan	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	has_pension_plan
has_savings_plan	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.has_savings_plan	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	has_savings_plan
id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	id
ids_feed_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.ids_feed_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	ids_feed_code
ids_feed_number	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.ids_feed_number	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	ids_feed_number
ids_ticker	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.ids_ticker	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	ids_ticker
instrument_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.instrument_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	instrument_id
is_distribution	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.is_distribution	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	is_distribution
is_etf	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.is_etf	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	is_etf
is_german_riester_fund	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.is_german_riester_fund	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	is_german_riester_fund
isin	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.isin	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	isin
issuer_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.issuer_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	issuer_id
lei	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.lei	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	lei
limit	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.limit	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	limit
listing_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.listing_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	listing_id
nsin	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.nsin	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	nsin
offset	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.offset	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	offset
onData	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.onData	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	ondata
onError	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.onError	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	onerror
onFinally	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.onFinally	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	onfinally
operating_mic_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.operating_mic_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	operating_mic_code
preferred_trading_venue_strategy_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.preferred_trading_venue_strategy_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	preferred_trading_venue_strategy_code
rating_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.rating_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	rating_source
search_string	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.search_string	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	search_string
sector_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.sector_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	sector_id
segment_mic_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.segment_mic_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	segment_mic_code
sfdr	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.sfdr	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	sfdr
sort	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.sort	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	sort
sri	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.sri	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	sri
sub_sector_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.sub_sector_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	sub_sector_id
trading_venue_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.trading_venue_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	trading_venue_code
vwd_key	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.vwd_key	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInstrumentsOptions.md	vwd_key
CdapiGetFundInvestmentHorizonsOptions	interface	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	
asset_class_category_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.asset_class_category_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	asset_class_category_code
asset_class_group_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.asset_class_group_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	asset_class_group_code
benchmark_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.benchmark_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	benchmark_id
cfi_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.cfi_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	cfi_code
chunk_size	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.chunk_size	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	chunk_size
compartment_region_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.compartment_region_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	compartment_region_id
compartment_sector_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.compartment_sector_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	compartment_sector_id
country_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.country_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	country_code
currency_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.currency_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	currency_code
eet_sfdr_pai_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.eet_sfdr_pai_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	eet_sfdr_pai_source
eet_spi_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.eet_spi_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	eet_spi_source
efc_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.efc_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	efc_id
esg_risk_source	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.esg_risk_source	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	esg_risk_source
fund_type_id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.fund_type_id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	fund_type_id
has_pension_plan	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.has_pension_plan	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	has_pension_plan
has_savings_plan	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.has_savings_plan	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	has_savings_plan
id	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.id	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	id
ids_feed_code	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.ids_feed_code	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	ids_feed_code
ids_feed_number	property	SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.ids_feed_number	reference/SDK/SDK.InfrontSDK.CoreDataAPI.CdapiGetFundInvestmentHorizonsOptions.md	ids_feed_number
